x,y,vx,vy,ax,ay,next_x,next_y,next_vx,next_vy
1050.015259,610.946960,-74.808029,-120.260834,0.000000,0.000000,1048.771606,609.114319,-74.621010,-109.960182
1048.771606,609.114319,-74.621010,-109.960182,0.000000,0.000000,1047.531006,607.452881,-74.434456,-99.685280
1047.531006,607.452881,-74.434456,-99.685280,0.000000,0.000000,1046.293579,605.962280,-74.248367,-89.436066
1046.293579,605.962280,-74.248367,-89.436066,0.000000,0.000000,1045.059204,604.642090,-74.062744,-79.212479
1045.059204,604.642090,-74.062744,-79.212479,0.000000,0.000000,1043.827881,603.491821,-73.877586,-69.014450
1043.827881,603.491821,-73.877586,-69.014450,0.000000,0.000000,1042.599609,602.511108,-73.692894,-58.841911
1042.599609,602.511108,-73.692894,-58.841911,0.000000,0.000000,1041.374512,601.699524,-73.508659,-48.694805
1041.374512,601.699524,-73.508659,-48.694805,0.000000,0.000000,1040.152466,601.056641,-73.324890,-38.573067
1040.152466,601.056641,-73.324890,-38.573067,0.000000,0.000000,1038.933472,600.582031,-73.141579,-28.476635
1038.933472,600.582031,-73.141579,-28.476635,0.000000,0.000000,1037.717529,600.275269,-72.958725,-18.405441
1037.717529,600.275269,-72.958725,-18.405441,0.000000,0.000000,1036.504639,600.135925,-72.776329,-8.359427
1036.504639,600.135925,-72.776329,-8.359427,0.000000,0.000000,1035.294678,600.163635,-72.594391,1.661472
1035.294678,600.163635,-72.594391,1.661472,0.000000,0.000000,1034.087769,600.357910,-72.412903,11.657320
1034.087769,600.357910,-72.412903,11.657320,0.000000,0.000000,1032.883911,600.718384,-72.231873,21.628178
1032.883911,600.718384,-72.231873,21.628178,0.000000,0.000000,1031.683105,601.244629,-72.051292,31.574108
1031.683105,601.244629,-72.051292,31.574108,0.000000,0.000000,1030.485229,601.936218,-71.871162,41.495174
1030.485229,601.936218,-71.871162,41.495174,-41.666668,0.000000,1029.290405,602.792725,-71.691483,51.391438
1029.290405,602.792725,-71.691483,51.391438,-41.666668,0.000000,1027.405884,603.813782,-113.074760,61.262959
1027.405884,603.813782,-113.074760,61.262959,-41.666668,0.000000,1024.833252,604.998962,-154.354568,71.109802
1024.833252,604.998962,-154.354568,71.109802,-41.666668,0.000000,1021.574402,606.347839,-195.531189,80.932030
1021.574402,606.347839,-195.531189,80.932030,-41.666668,0.000000,1017.630981,607.859985,-236.604874,90.729698
1017.630981,607.859985,-236.604874,90.729698,-41.666668,0.000000,1013.004700,609.535034,-277.575867,100.502876
1013.004700,609.535034,-277.575867,100.502876,-41.666668,0.000000,1007.697266,611.372559,-318.444427,110.251617
1007.697266,611.372559,-318.444427,110.251617,-41.666668,0.000000,1001.710388,613.372131,-359.210815,119.975990
1001.710388,613.372131,-359.210815,119.975990,-41.666668,0.000000,995.045776,615.533386,-399.875275,129.676056
995.045776,615.533386,-399.875275,129.676056,-41.666668,0.000000,987.705139,617.855896,-440.438080,139.351868
987.705139,617.855896,-440.438080,139.351868,-41.666668,0.000000,979.690125,620.339294,-480.899475,149.003494
979.690125,620.339294,-480.899475,149.003494,-41.666668,0.000000,971.002441,622.983154,-521.259766,158.630981
971.002441,622.983154,-521.259766,158.630981,-41.666668,0.000000,961.643799,625.787048,-561.519165,168.234406
961.643799,625.787048,-561.519165,168.234406,-41.666668,0.000000,951.615845,628.750610,-601.677917,177.813828
951.615845,628.750610,-601.677917,177.813828,-41.666668,0.000000,941.197754,625.960388,-625.085083,-145.785187
941.197754,625.960388,-625.085083,-145.785187,-41.666668,0.000000,930.112976,623.703369,-665.084900,-135.420731
930.112976,623.703369,-665.084900,-135.420731,-41.666668,0.000000,918.363220,621.618652,-704.984680,-125.082184
918.363220,621.618652,-704.984680,-125.082184,-41.666668,0.000000,905.950134,619.705811,-744.784729,-114.769478
905.950134,619.705811,-744.784729,-114.769478,-41.666668,0.000000,892.875366,617.964417,-784.485291,-104.482552
892.875366,617.964417,-784.485291,-104.482552,0.000000,0.000000,879.140564,616.394043,-824.086609,-94.221344
879.140564,616.394043,-824.086609,-94.221344,0.000000,0.000000,865.440125,614.994263,-822.026367,-83.985794
865.440125,614.994263,-822.026367,-83.985794,0.000000,0.000000,851.773926,613.764648,-819.971313,-73.775833
851.773926,613.764648,-819.971313,-73.775833,0.000000,0.000000,838.141907,612.704773,-817.921387,-63.591393
838.141907,612.704773,-817.921387,-63.591393,0.000000,0.000000,824.543945,611.814209,-815.876587,-53.432415
824.543945,611.814209,-815.876587,-53.432415,0.000000,0.000000,810.979980,611.092590,-813.836914,-43.298836
810.979980,611.092590,-813.836914,-43.298836,0.000000,0.000000,797.449951,610.539429,-811.802307,-33.190590
797.449951,610.539429,-811.802307,-33.190590,0.000000,0.000000,783.953735,610.154297,-809.772827,-23.107613
783.953735,610.154297,-809.772827,-23.107613,0.000000,0.000000,770.491272,609.936829,-807.748413,-13.049842
770.491272,609.936829,-807.748413,-13.049842,0.000000,0.000000,757.062439,609.886536,-805.729065,-3.017217
757.062439,609.886536,-805.729065,-3.017217,0.000000,0.000000,743.667175,610.003052,-803.714722,6.990327
743.667175,610.003052,-803.714722,6.990327,0.000000,0.000000,730.305420,610.285950,-801.705444,16.972853
730.305420,610.285950,-801.705444,16.972853,0.000000,0.000000,716.977051,610.734802,-799.701172,26.930420
716.977051,610.734802,-799.701172,26.930420,0.000000,0.000000,703.682007,611.349182,-797.701904,36.863094
703.682007,611.349182,-797.701904,36.863094,0.000000,0.000000,690.420227,612.128723,-795.707642,46.770935
690.420227,612.128723,-795.707642,46.770935,0.000000,0.000000,677.191589,613.072937,-793.718384,56.654007
677.191589,613.072937,-793.718384,56.654007,0.000000,0.000000,663.996033,614.181458,-791.734070,66.512375
663.996033,614.181458,-791.734070,66.512375,0.000000,0.000000,650.833435,615.453918,-789.754761,76.346092
650.833435,615.453918,-789.754761,76.346092,0.000000,0.000000,637.703735,616.889832,-787.780396,86.155228
637.703735,616.889832,-787.780396,86.155228,0.000000,0.000000,624.606873,618.488831,-785.810974,95.939842
624.606873,618.488831,-785.810974,95.939842,0.000000,0.000000,611.542786,620.250488,-783.846436,105.699989
611.542786,620.250488,-783.846436,105.699989,0.000000,0.000000,598.511353,622.174438,-781.886841,115.435738
598.511353,622.174438,-781.886841,115.435738,0.000000,0.000000,585.512512,624.260254,-779.932129,125.147148
585.512512,624.260254,-779.932129,125.147148,0.000000,0.000000,572.546143,626.507507,-777.982300,134.834290
572.546143,626.507507,-777.982300,134.834290,0.000000,0.000000,559.612183,628.915771,-776.037354,144.497208
559.612183,628.915771,-776.037354,144.497208,0.000000,0.000000,546.937744,626.448364,-760.466125,-118.487717
546.937744,626.448364,-760.466125,-118.487717,0.000000,0.000000,534.294983,624.645203,-758.564941,-108.191498
534.294983,624.645203,-758.564941,-108.191498,0.000000,0.000000,521.683838,623.013184,-756.668518,-97.921021
521.683838,623.013184,-756.668518,-97.921021,0.000000,0.000000,509.104218,621.551941,-754.776855,-87.676216
509.104218,621.551941,-754.776855,-87.676216,0.000000,0.000000,496.556061,620.260986,-752.889893,-77.457024
496.556061,620.260986,-752.889893,-77.457024,0.000000,0.000000,484.039276,619.139954,-751.007690,-67.263382
484.039276,619.139954,-751.007690,-67.263382,0.000000,0.000000,471.553772,618.188354,-749.130188,-57.095222
471.553772,618.188354,-749.130188,-57.095222,0.000000,0.000000,459.099487,617.405823,-747.257385,-46.952484
459.099487,617.405823,-747.257385,-46.952484,0.000000,-41.666668,446.676331,616.791931,-745.389221,-36.835102
446.676331,616.791931,-745.389221,-36.835102,0.000000,-41.666668,434.284241,615.653503,-743.525757,-68.305519
434.284241,615.653503,-743.525757,-68.305519,0.000000,-41.666668,421.923126,613.991882,-741.666931,-99.697250
421.923126,613.991882,-741.666931,-99.697250,0.000000,-41.666668,409.592926,611.808350,-739.812744,-131.010513
409.592926,611.808350,-739.812744,-131.010513,0.000000,-41.666668,397.293549,609.104248,-737.963196,-162.245499
397.293549,609.104248,-737.963196,-162.245499,0.000000,-41.666668,385.024902,605.880859,-736.118286,-193.402390
385.024902,605.880859,-736.118286,-193.402390,0.000000,-41.666668,372.786926,602.139526,-734.278015,-224.481384
372.786926,602.139526,-734.278015,-224.481384,0.000000,-41.666668,360.579559,597.881470,-732.442322,-255.482666
360.579559,597.881470,-732.442322,-255.482666,0.000000,-41.666668,348.402710,593.108032,-730.611206,-286.406464
348.402710,593.108032,-730.611206,-286.406464,0.000000,-41.666668,336.256287,587.820496,-728.784668,-317.252930
336.256287,587.820496,-728.784668,-317.252930,0.000000,-41.666668,324.140228,582.020142,-726.962708,-348.022278
324.140228,582.020142,-726.962708,-348.022278,0.000000,-41.666668,312.054474,575.708252,-725.145325,-378.714722
312.054474,575.708252,-725.145325,-378.714722,0.000000,-41.666668,299.998932,568.886108,-723.332458,-409.330414
299.998932,568.886108,-723.332458,-409.330414,0.000000,-41.666668,287.973541,561.554932,-721.524109,-439.869568
287.973541,561.554932,-721.524109,-439.869568,0.000000,-41.666668,275.978210,553.716064,-719.720276,-470.332397
275.978210,553.716064,-719.720276,-470.332397,0.000000,-41.666668,264.012848,545.370728,-717.920959,-500.719055
264.012848,545.370728,-717.920959,-500.719055,0.000000,-41.666668,252.077408,536.520203,-716.126160,-531.029785
252.077408,536.520203,-716.126160,-531.029785,0.000000,-41.666668,240.171814,527.165771,-714.335876,-561.264709
240.171814,527.165771,-714.335876,-561.264709,0.000000,-41.666668,228.295975,517.308716,-712.550049,-591.424072
228.295975,517.308716,-712.550049,-591.424072,0.000000,-41.666668,216.449829,506.950256,-710.768677,-621.508057
216.449829,506.950256,-710.768677,-621.508057,0.000000,-41.666668,204.633301,496.091644,-708.991760,-651.516785
204.633301,496.091644,-708.991760,-651.516785,0.000000,-41.666668,192.846313,484.734131,-707.219299,-681.450500
192.846313,484.734131,-707.219299,-681.450500,0.000000,-41.666668,181.088791,472.878967,-705.451233,-711.309387
181.088791,472.878967,-705.451233,-711.309387,0.000000,-41.666668,169.360657,460.527405,-703.687622,-741.093628
169.360657,460.527405,-703.687622,-741.093628,0.000000,-41.666668,157.661850,447.680695,-701.928406,-770.803406
157.661850,447.680695,-701.928406,-770.803406,0.000000,-41.666668,145.992294,434.340057,-700.173584,-800.438904
145.992294,434.340057,-700.173584,-800.438904,0.000000,-41.666668,134.351913,420.506714,-698.423157,-830.000305
134.351913,420.506714,-698.423157,-830.000305,0.000000,-41.666668,122.740631,406.181915,-696.677124,-859.487854
122.740631,406.181915,-696.677124,-859.487854,0.000000,-41.666668,111.158371,391.366882,-694.935425,-888.901672
111.158371,391.366882,-694.935425,-888.901672,0.000000,-41.666668,99.605072,376.062836,-693.198059,-918.241943
99.605072,376.062836,-693.198059,-918.241943,0.000000,-41.666668,88.080650,360.271027,-691.465088,-947.508850
88.080650,360.271027,-691.465088,-947.508850,0.000000,-41.666668,76.585045,343.992645,-689.736450,-976.702576
76.585045,343.992645,-689.736450,-976.702576,0.000000,-41.666668,65.118179,327.228912,-677.498047,-990.452576
65.118179,327.228912,-677.498047,-990.452576,0.000000,-41.666668,53.854774,310.236603,-662.997009,-1000.217407
53.854774,310.236603,-662.997009,-1000.217407,0.000000,-41.666668,42.832447,293.081940,-648.673096,-1009.565796
42.832447,293.081940,-648.673096,-1009.565796,0.000000,-41.666668,32.048256,275.771851,-634.533936,-1018.512085
32.048256,275.771851,-634.533936,-1018.512085,0.000000,-41.666668,21.499128,258.313049,-620.586121,-1027.069946
21.499128,258.313049,-620.586121,-1027.069946,0.000000,-41.666668,11.181884,240.711975,-606.835815,-1035.253662
11.181884,240.711975,-606.835815,-1035.253662,0.000000,-41.666668,26.289898,223.894043,497.611328,-1009.077759
26.289898,223.894043,497.611328,-1009.077759,0.000000,-41.666668,34.562687,206.592087,496.367310,-1038.117554
34.562687,206.592087,496.367310,-1038.117554,0.000000,-41.666668,42.814796,188.807343,495.126404,-1067.084717
42.814796,188.807343,495.126404,-1067.084717,0.000000,-41.666668,51.046272,170.541016,493.016846,-1094.045044
51.046272,170.541016,493.016846,-1094.045044,0.000000,-41.666668,59.242676,151.826477,481.416077,-1099.198975
59.242676,151.826477,481.416077,-1099.198975,0.000000,-41.666668,67.246216,133.026245,470.037598,-1104.112671
67.246216,133.026245,470.037598,-1104.112671,0.000000,-41.666668,75.060593,114.144333,458.880798,-1108.795898
75.060593,114.144333,458.880798,-1108.795898,0.000000,-41.666668,82.689484,95.184555,447.944885,-1113.258911
82.689484,95.184555,447.944885,-1113.258911,0.000000,-41.666668,90.136566,76.150581,437.228729,-1117.511108
90.136566,76.150581,437.228729,-1117.511108,0.000000,-41.666668,97.405495,57.045918,426.730957,-1121.561646
97.405495,57.045918,426.730957,-1121.561646,0.000000,-41.666668,104.499893,37.873913,416.449921,-1125.419678
104.499893,37.873913,416.449921,-1125.419678,0.000000,-41.666668,111.423370,18.637770,406.383728,-1129.093506
111.423370,18.637770,406.383728,-1129.093506,0.000000,-41.666668,116.502945,35.487938,304.774261,960.023193
116.502945,35.487938,304.774261,960.023193,0.000000,-41.666668,121.569817,50.922283,304.012329,926.060608
121.569817,50.922283,304.012329,926.060608,0.000000,-41.666668,126.624023,65.792000,303.252289,892.182922
126.624023,65.792000,303.252289,892.182922,29.462784,-29.462784,131.665588,80.098503,302.494171,858.389954
131.665588,80.098503,302.494171,858.389954,29.462784,-29.462784,137.184372,94.046082,331.127075,836.854858
137.184372,94.046082,331.127075,836.854858,29.462784,-29.462784,143.179184,107.635643,359.688385,815.373596
143.179184,107.635643,359.688385,815.373596,29.462784,-29.462784,149.648819,120.868080,388.178314,793.946045
149.648819,120.868080,388.178314,793.946045,29.462784,-29.462784,156.592102,133.744278,416.597015,772.572083
156.592102,133.744278,416.597015,772.572083,29.462784,-29.462784,164.007843,146.265137,444.944672,751.251526
164.007843,146.265137,444.944672,751.251526,29.462784,-29.462784,171.894867,158.431549,473.221466,729.984314
171.894867,158.431549,473.221466,729.984314,29.462784,-29.462784,180.251999,170.244385,501.427551,708.770264
180.251999,170.244385,501.427551,708.770264,29.462784,-29.462784,189.078049,181.704544,529.563110,687.609253
189.078049,181.704544,529.563110,687.609253,29.462784,-29.462784,198.371857,192.812897,557.628296,666.501099
198.371857,192.812897,557.628296,666.501099,29.462784,-29.462784,208.132248,203.570328,585.623352,645.445740
208.132248,203.570328,585.623352,645.445740,29.462784,-29.462784,218.358063,213.977707,613.548401,624.442993
218.358063,213.977707,613.548401,624.442993,29.462784,-29.462784,229.048126,224.035919,641.403625,603.492798
229.048126,224.035919,641.403625,603.492798,29.462784,-29.462784,240.201279,233.745834,669.189209,582.594971
240.201279,233.745834,669.189209,582.594971,29.462784,-29.462784,251.816376,243.108322,696.905334,561.749390
251.816376,243.108322,696.905334,561.749390,29.462784,-29.462784,263.892242,252.124252,724.552185,540.955933
263.892242,252.124252,724.552185,540.955933,29.462784,-29.462784,276.427734,260.794495,752.129944,520.214478
276.427734,260.794495,752.129944,520.214478,29.462784,-29.462784,289.421722,269.119904,779.638733,499.524841
289.421722,269.119904,779.638733,499.524841,29.462784,-29.462784,302.873047,277.101349,807.078735,478.886932
302.873047,277.101349,807.078735,478.886932,29.462784,-29.462784,316.780548,284.739685,834.450134,458.300568
316.780548,284.739685,834.450134,458.300568,29.462784,-29.462784,331.143097,292.035767,861.753113,437.765686
331.143097,292.035767,861.753113,437.765686,29.462784,-29.462784,345.959564,298.990479,888.987854,417.282166
345.959564,298.990479,888.987854,417.282166,29.462784,-29.462784,361.228821,305.604645,916.154480,396.849854
361.228821,305.604645,916.154480,396.849854,29.462784,-29.462784,376.949707,311.879120,943.253235,376.468628
376.949707,311.879120,943.253235,376.468628,29.462784,-29.462784,393.121124,317.814758,970.284241,356.138336
393.121124,317.814758,970.284241,356.138336,29.462784,-29.462784,409.741913,323.412415,997.247620,335.858856
409.741913,323.412415,997.247620,335.858856,29.462784,-29.462784,426.810974,328.672913,1024.143677,315.630066
426.810974,328.672913,1024.143677,315.630066,29.462784,-29.462784,444.327179,333.597107,1050.972412,295.451874
444.327179,333.597107,1050.972412,295.451874,29.462784,-29.462784,462.289429,338.185852,1077.734131,275.324097
462.289429,338.185852,1077.734131,275.324097,29.462784,-29.462784,480.696594,342.439972,1104.428955,255.246658
480.696594,342.439972,1104.428955,255.246658,29.462784,-29.462784,499.547546,346.360291,1131.057007,235.219421
499.547546,346.360291,1131.057007,235.219421,29.462784,-29.462784,518.841187,349.947662,1157.618530,215.242249
518.841187,349.947662,1157.618530,215.242249,29.462784,-29.462784,538.576416,353.202911,1184.001343,195.296509
538.576416,353.202911,1184.001343,195.296509,29.462784,-29.462784,558.750244,356.126556,1187.593506,172.109558
558.750244,356.126556,1187.593506,172.109558,29.462784,-29.462784,578.983826,358.664734,1190.668335,149.361633
578.983826,358.664734,1190.668335,149.361633,29.462784,-29.462784,599.268494,360.824707,1193.254028,127.061951
599.268494,360.824707,1193.254028,127.061951,29.462784,-29.462784,619.596191,362.613953,1195.378296,105.217880
619.596191,362.613953,1195.378296,105.217880,29.462784,-29.462784,639.959167,364.040039,1197.067993,83.835114
639.959167,364.040039,1197.067993,83.835114,29.462784,-29.462784,660.350220,365.110657,1198.349365,62.917770
660.350220,365.110657,1198.349365,62.917770,29.462784,-29.462784,680.762573,365.833527,1199.248291,42.468529
680.762573,365.833527,1199.248291,42.468529,29.462784,-29.462784,701.189880,366.216400,1199.789307,22.488705
701.189880,366.216400,1199.789307,22.488705,29.462784,-29.462784,721.626221,366.267120,1199.996338,2.978372
721.626221,366.267120,1199.996338,2.978372,29.462784,-29.462784,742.065979,365.993469,1199.892456,-16.063524
742.065979,365.993469,1199.892456,-16.063524,29.462784,-29.462784,762.504028,365.403259,1199.500000,-34.639084
762.504028,365.403259,1199.500000,-34.639084,29.462784,-29.462784,782.935547,364.504242,1198.839966,-52.751335
782.935547,364.504242,1198.839966,-52.751335,29.462784,-29.462784,803.356079,363.304108,1197.932983,-70.404190
803.356079,363.304108,1197.932983,-70.404190,29.462784,-29.462784,823.761536,361.810486,1196.798218,-87.602249
823.761536,361.810486,1196.798218,-87.602249,29.462784,-29.462784,844.148132,360.030945,1195.454224,-104.350861
844.148132,360.030945,1195.454224,-104.350861,29.462784,-29.462784,864.512390,357.972961,1193.918701,-120.655937
864.512390,357.972961,1193.918701,-120.655937,29.462784,-29.462784,884.851135,355.643890,1192.208496,-136.523941
884.851135,355.643890,1192.208496,-136.523941,0.000000,-41.666668,905.161438,353.051025,1190.339233,-151.961746
905.161438,353.051025,1190.339233,-151.961746,0.000000,-41.666668,924.950806,349.998627,1185.974854,-182.930176
924.950806,349.998627,1185.974854,-182.930176,0.000000,-41.666668,944.667664,346.431366,1180.829224,-213.640823
944.667664,346.431366,1180.829224,-213.640823,0.000000,-41.666668,964.298950,342.353546,1174.920044,-244.054962
964.298950,342.353546,1174.920044,-244.054962,0.000000,-41.666668,983.831970,337.770081,1168.267700,-274.135590
983.831970,337.770081,1168.267700,-274.135590,0.000000,-41.666668,1003.254395,332.686523,1160.894775,-303.847473
1003.254395,332.686523,1160.894775,-303.847473,0.000000,-41.666668,1022.554260,327.109009,1152.825317,-333.157074
1022.554260,327.109009,1152.825317,-333.157074,-29.462784,-29.462784,1041.719971,321.044220,1144.085693,-362.033081
1041.719971,321.044220,1144.085693,-362.033081,-29.462784,-29.462784,1060.250610,314.702271,1111.836426,-380.517120
1060.250610,314.702271,1111.836426,-380.517120,-29.462784,-29.462784,1078.245117,308.053009,1079.667725,-398.954956
1078.245117,308.053009,1079.667725,-398.954956,-29.462784,-29.462784,1095.704834,301.097229,1047.579468,-417.346680
1095.704834,301.097229,1047.579468,-417.346680,-29.462784,-29.462784,1112.630981,293.835693,1015.571411,-435.692413
1112.630981,293.835693,1015.571411,-435.692413,-29.462784,-29.462784,1129.025024,286.269165,983.643372,-453.992340
1129.025024,286.269165,983.643372,-453.992340,-29.462784,-29.462784,1144.888306,278.398376,951.795166,-472.246490
1144.888306,278.398376,951.795166,-472.246490,-29.462784,-29.462784,1122.212402,271.621063,-756.312561,-406.638092
1122.212402,271.621063,-756.312561,-406.638092,-29.462784,-29.462784,1109.148926,264.537537,-783.810913,-425.010651
1109.148926,264.537537,-783.810913,-425.010651,-29.462784,-29.462784,1095.628296,257.148590,-811.240479,-443.337280
1095.628296,257.148590,-811.240479,-443.337280,-29.462784,-29.462784,1081.651611,249.454956,-838.601501,-461.618042
1081.651611,249.454956,-838.601501,-461.618042,-29.462784,-29.462784,1067.220093,241.457397,-865.894104,-479.853119
1067.220093,241.457397,-865.894104,-479.853119,-29.462784,-29.462784,1052.334839,233.156693,-893.118469,-498.042633
1052.334839,233.156693,-893.118469,-498.042633,-29.462784,-29.462784,1036.996948,224.553589,-920.274780,-516.186646
1036.996948,224.553589,-920.274780,-516.186646,-29.462784,-29.462784,1021.207581,215.648834,-947.363220,-534.285278
1021.207581,215.648834,-947.363220,-534.285278,-29.462784,-29.462784,1004.967834,206.443192,-974.383911,-552.338684
1004.967834,206.443192,-974.383911,-552.338684,-29.462784,-29.462784,988.278870,196.937408,-1001.337036,-570.346924
988.278870,196.937408,-1001.337036,-570.346924,-29.462784,-29.462784,971.141846,187.132233,-1028.222778,-588.310181
971.141846,187.132233,-1028.222778,-588.310181,-29.462784,-29.462784,953.557800,177.028427,-1040.466675,-597.853821
953.557800,177.028427,-1040.466675,-597.853821,-29.462784,-29.462784,935.770203,166.765961,-1039.412231,-599.684814
935.770203,166.765961,-1039.412231,-599.684814,-29.462784,-29.462784,918.000183,156.473053,-1038.385132,-601.461914
918.000183,156.473053,-1038.385132,-601.461914,-29.462784,-29.462784,900.247192,146.150604,-1037.384155,-603.186523
900.247192,146.150604,-1037.384155,-603.186523,-29.462784,-29.462784,882.510864,135.799469,-1036.409180,-604.860474
882.510864,135.799469,-1036.409180,-604.860474,-29.462784,-29.462784,864.790771,125.420509,-1035.459229,-606.484924
864.790771,125.420509,-1035.459229,-606.484924,-29.462784,-29.462784,847.086426,115.014542,-1034.534058,-608.061768
847.086426,115.014542,-1034.534058,-608.061768,-29.462784,-29.462784,829.397461,104.582359,-1033.633057,-609.592285
829.397461,104.582359,-1033.633057,-609.592285,-41.666668,0.000000,811.723511,94.124733,-1032.755493,-611.077637
811.723511,94.124733,-1032.755493,-611.077637,-41.666668,0.000000,793.861267,84.132233,-1047.266235,-585.861084
793.861267,84.132233,-1047.266235,-585.861084,-41.666668,0.000000,775.757751,74.558960,-1060.810425,-560.964661
775.757751,74.558960,-1060.810425,-560.964661,-41.666668,0.000000,757.429077,65.399590,-1073.428955,-536.423462
757.429077,65.399590,-1073.428955,-536.423462,-41.666668,0.000000,738.890625,56.648216,-1085.163940,-512.268677
738.890625,56.648216,-1085.163940,-512.268677,-41.666668,0.000000,720.157043,48.298416,-1096.057007,-488.527405
720.157043,48.298416,-1096.057007,-488.527405,-41.666668,0.000000,701.242371,40.343315,-1106.149780,-465.223083
701.242371,40.343315,-1106.149780,-465.223083,-41.666668,0.000000,682.159912,32.775646,-1115.483643,-442.375580
682.159912,32.775646,-1115.483643,-442.375580,-41.666668,0.000000,662.922302,25.587818,-1124.099121,-420.001465
662.922302,25.587818,-1124.099121,-420.001465,-41.666668,0.000000,643.541443,18.771959,-1132.035767,-398.114288
643.541443,18.771959,-1132.035767,-398.114288,-41.666668,0.000000,624.623291,24.955292,-1135.089600,326.453735
624.623291,24.955292,-1135.089600,326.453735,-41.666668,0.000000,605.059692,30.549252,-1153.760620,329.903473
605.059692,30.549252,-1153.760620,329.903473,-41.666668,0.000000,585.185730,36.200562,-1154.241577,328.217041
585.185730,36.200562,-1154.241577,328.217041,-41.666668,0.000000,565.303772,41.823837,-1154.703613,326.588074
565.303772,41.823837,-1154.703613,326.588074,-41.666668,0.000000,545.414124,47.420033,-1155.147339,325.014618
545.414124,47.420033,-1155.147339,325.014618,-41.666668,0.000000,525.517090,52.990067,-1155.573975,323.494843
525.517090,52.990067,-1155.573975,323.494843,-41.666668,0.000000,505.612976,58.534836,-1155.984009,322.026825
505.612976,58.534836,-1155.984009,322.026825,-41.666668,0.000000,485.702026,64.055199,-1156.377930,320.608948
485.702026,64.055199,-1156.377930,320.608948,0.000000,0.000000,465.784546,69.551987,-1156.756714,319.239471
465.784546,69.551987,-1156.756714,319.239471,0.000000,0.000000,446.553467,75.026009,-1153.864868,328.441376
446.553467,75.026009,-1153.864868,328.441376,0.000000,0.000000,427.370453,80.653015,-1150.980225,337.620270
427.370453,80.653015,-1150.980225,337.620270,0.000000,0.000000,408.235413,86.432617,-1148.102783,346.776215
408.235413,86.432617,-1148.102783,346.776215,0.000000,0.000000,389.148193,92.364441,-1145.232544,355.909271
389.148193,92.364441,-1145.232544,355.909271,0.000000,0.000000,370.108704,98.448097,-1142.369507,365.019501
370.108704,98.448097,-1142.369507,365.019501,0.000000,0.000000,351.116821,104.683212,-1139.513550,374.106964
351.116821,104.683212,-1139.513550,374.106964,0.000000,0.000000,332.172394,111.069405,-1136.664795,383.171692
332.172394,111.069405,-1136.664795,383.171692,0.000000,0.000000,313.275330,117.606300,-1133.823120,392.213776
313.275330,117.606300,-1133.823120,392.213776,0.000000,0.000000,294.425507,124.293518,-1130.940186,401.216095
294.425507,124.293518,-1130.940186,401.216095,0.000000,0.000000,275.623627,131.130402,-1127.755249,410.083008
275.623627,131.130402,-1127.755249,410.083008,0.000000,0.000000,256.874695,138.114700,-1124.510254,418.899261
256.874695,138.114700,-1124.510254,418.899261,0.000000,0.000000,238.179718,145.245575,-1121.206299,427.664063
238.179718,145.245575,-1121.206299,427.664063,0.000000,0.000000,219.539658,152.522156,-1117.844116,436.376587
219.539658,152.522156,-1117.844116,436.376587,0.000000,0.000000,200.955505,159.943588,-1114.424927,445.036194
200.955505,159.943588,-1114.424927,445.036194,0.000000,0.000000,182.428192,167.508987,-1110.949463,453.642120
182.428192,167.508987,-1110.949463,453.642120,0.000000,0.000000,163.958649,175.217453,-1107.419067,462.193726
163.958649,175.217453,-1107.419067,462.193726,0.000000,0.000000,145.547806,183.068085,-1103.834473,470.690277
145.547806,183.068085,-1103.834473,470.690277,0.000000,0.000000,127.196556,191.059982,-1100.196899,479.131226
127.196556,191.059982,-1100.196899,479.131226,0.000000,0.000000,108.905777,199.192200,-1096.507324,487.515869
108.905777,199.192200,-1096.507324,487.515869,0.000000,0.000000,90.676338,207.463821,-1092.766846,495.843628
90.676338,207.463821,-1092.766846,495.843628,0.000000,0.000000,72.509087,215.873886,-1088.976196,504.113922
72.509087,215.873886,-1088.976196,504.113922,0.000000,0.000000,54.404854,224.421448,-1085.136841,512.326294
54.404854,224.421448,-1085.136841,512.326294,0.000000,0.000000,36.364456,233.105545,-1081.249512,520.480103
36.364456,233.105545,-1081.249512,520.480103,0.000000,0.000000,18.388681,241.925201,-1077.315430,528.574951
18.388681,241.925201,-1077.315430,528.574951,0.000000,0.000000,34.161049,249.247742,883.398560,439.352509
34.161049,249.247742,883.398560,439.352509,0.000000,0.000000,48.847549,256.718658,881.190063,448.254120
48.847549,256.718658,881.190063,448.254120,0.000000,0.000000,63.497334,264.337555,878.987061,457.133484
63.497334,264.337555,878.987061,457.133484,0.000000,0.000000,78.110497,272.104065,876.789612,465.990662
78.110497,272.104065,876.789612,465.990662,0.000000,0.000000,92.687126,280.017822,874.597656,474.825684
92.687126,280.017822,874.597656,474.825684,0.000000,0.000000,107.227310,288.078461,872.411194,483.638611
107.227310,288.078461,872.411194,483.638611,0.000000,0.000000,121.731148,296.285614,870.230164,492.429504
121.731148,296.285614,870.230164,492.429504,0.000000,0.000000,136.198730,304.638916,868.054565,501.198425
136.198730,304.638916,868.054565,501.198425,41.666668,0.000000,150.630142,313.138000,865.884460,509.945435
150.630142,313.138000,865.884460,509.945435,41.666668,0.000000,165.718185,321.782501,905.282288,518.670593
